id,school,nickname,abbreviation,home_url,arena,logo_url,conference_id
95,Liberty,Flames,,http://www.espn.com/mens-college-basketball/team/_/id/2335/liberty-flames,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2335.png,9
96,Longwood,Lancers,,http://www.espn.com/mens-college-basketball/team/_/id/2344/longwood-lancers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2344.png,9
97,Presbyterian,Blue Hose,,http://www.espn.com/mens-college-basketball/team/_/id/2506/presbyterian-blue-hose,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2506.png,9
98,Radford,Highlanders,,http://www.espn.com/mens-college-basketball/team/_/id/2515/radford-highlanders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2515.png,9
99,UNC Asheville,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2427/unc-asheville-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2427.png,9
100,Winthrop,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2737/winthrop-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2737.png,9
101,Illinois,Fighting Illini,,http://www.espn.com/mens-college-basketball/team/_/id/356/illinois-fighting-illini,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/356.png,10
102,Indiana,Hoosiers,,http://www.espn.com/mens-college-basketball/team/_/id/84/indiana-hoosiers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/84.png,10
103,Iowa,Hawkeyes,,http://www.espn.com/mens-college-basketball/team/_/id/2294/iowa-hawkeyes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2294.png,10
104,Maryland,Terrapins,,http://www.espn.com/mens-college-basketball/team/_/id/120/maryland-terrapins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/120.png,10
105,Michigan,Wolverines,,http://www.espn.com/mens-college-basketball/team/_/id/130/michigan-wolverines,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/130.png,10
106,Michigan St,Spartans,,http://www.espn.com/mens-college-basketball/team/_/id/127/michigan-st-spartans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/127.png,10
107,Minnesota,Golden Gophers,,http://www.espn.com/mens-college-basketball/team/_/id/135/minnesota-golden-gophers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/135.png,10
108,Nebraska,Cornhuskers,,http://www.espn.com/mens-college-basketball/team/_/id/158/nebraska-cornhuskers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/158.png,10
109,Northwestern,Wildcats,,http://www.espn.com/mens-college-basketball/team/_/id/77/northwestern-wildcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/77.png,10
110,Ohio State,Buckeyes,,http://www.espn.com/mens-college-basketball/team/_/id/194/ohio-state-buckeyes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/194.png,10
111,Penn State,Nittany Lions,,http://www.espn.com/mens-college-basketball/team/_/id/213/penn-state-nittany-lions,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/213.png,10
112,Purdue,Boilermakers,,http://www.espn.com/mens-college-basketball/team/_/id/2509/purdue-boilermakers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2509.png,10
113,Rutgers,Scarlet Knights,,http://www.espn.com/mens-college-basketball/team/_/id/164/rutgers-scarlet-knights,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/164.png,10
114,Wisconsin,Badgers,,http://www.espn.com/mens-college-basketball/team/_/id/275/wisconsin-badgers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/275.png,10
115,Cal Poly,Mustangs,,http://www.espn.com/mens-college-basketball/team/_/id/13/cal-poly-mustangs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/13.png,11
116,CSU Fullerton,Titans,,http://www.espn.com/mens-college-basketball/team/_/id/2239/csu-fullerton-titans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2239.png,11
117,CSU Northridge,Matadors,,http://www.espn.com/mens-college-basketball/team/_/id/2463/csu-northridge-matadors,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2463.png,11
118,Hawai'i,Rainbow Warriors,,http://www.espn.com/mens-college-basketball/team/_/id/62/hawai'i-rainbow-warriors,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/62.png,11
119,Long Beach St,49ers,,http://www.espn.com/mens-college-basketball/team/_/id/299/long-beach-st-49ers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/299.png,11
120,UC Davis,Aggies,,http://www.espn.com/mens-college-basketball/team/_/id/302/uc-davis-aggies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/302.png,11
121,UC Irvine,Anteaters,,http://www.espn.com/mens-college-basketball/team/_/id/300/uc-irvine-anteaters,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/300.png,11
122,UC Riverside,Highlanders,,http://www.espn.com/mens-college-basketball/team/_/id/27/uc-riverside-highlanders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/27.png,11
123,UC Santa Barbara,Gauchos,,http://www.espn.com/mens-college-basketball/team/_/id/2540/uc-santa-barbara-gauchos,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2540.png,11
124,Charleston,Cougars,,http://www.espn.com/mens-college-basketball/team/_/id/232/charleston-cougars,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/232.png,12
125,Delaware,Blue Hens,,http://www.espn.com/mens-college-basketball/team/_/id/48/delaware-blue-hens,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/48.png,12
126,Drexel,Dragons,,http://www.espn.com/mens-college-basketball/team/_/id/2182/drexel-dragons,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2182.png,12
127,Elon,Phoenix,,http://www.espn.com/mens-college-basketball/team/_/id/2210/elon-phoenix,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2210.png,12
128,Hofstra,Pride,,http://www.espn.com/mens-college-basketball/team/_/id/2275/hofstra-pride,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2275.png,12
129,James Madison,Dukes,,http://www.espn.com/mens-college-basketball/team/_/id/256/james-madison-dukes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/256.png,12
130,Northeastern,Huskies,,http://www.espn.com/mens-college-basketball/team/_/id/111/northeastern-huskies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/111.png,12
131,Towson,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/119/towson-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/119.png,12
132,UNC Wilmington,Seahawks,,http://www.espn.com/mens-college-basketball/team/_/id/350/unc-wilmington-seahawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/350.png,12
133,William & Mary,Tribe,,http://www.espn.com/mens-college-basketball/team/_/id/2729/william-%26-mary-tribe,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2729.png,12
134,Charlotte,49ers,,http://www.espn.com/mens-college-basketball/team/_/id/2429/charlotte-49ers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2429.png,13
135,Florida Atlantic,Owls,,http://www.espn.com/mens-college-basketball/team/_/id/2226/florida-atlantic-owls,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2226.png,13
136,Florida Int'l,Golden Panthers,,http://www.espn.com/mens-college-basketball/team/_/id/2229/florida-int'l-golden-panthers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2229.png,13
137,Louisiana Tech,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2348/louisiana-tech-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2348.png,13
138,Marshall,Thundering Herd,,http://www.espn.com/mens-college-basketball/team/_/id/276/marshall-thundering-herd,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/276.png,13
139,Middle Tennessee,Blue Raiders,,http://www.espn.com/mens-college-basketball/team/_/id/2393/middle-tennessee-blue-raiders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2393.png,13
140,North Texas,Mean Green,,http://www.espn.com/mens-college-basketball/team/_/id/249/north-texas-mean-green,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/249.png,13
141,Old Dominion,Monarchs,,http://www.espn.com/mens-college-basketball/team/_/id/295/old-dominion-monarchs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/295.png,13
142,Rice,Owls,,http://www.espn.com/mens-college-basketball/team/_/id/242/rice-owls,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/242.png,13
143,Southern Miss,Golden Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2572/southern-miss-golden-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2572.png,13
144,UAB,Blazers,,http://www.espn.com/mens-college-basketball/team/_/id/5/uab-blazers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/5.png,13
145,UT San Antonio,Roadrunners,,http://www.espn.com/mens-college-basketball/team/_/id/2636/ut-san-antonio-roadrunners,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2636.png,13
146,UTEP,Miners,,http://www.espn.com/mens-college-basketball/team/_/id/2638/utep-miners,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2638.png,13
147,Western Kentucky,Hilltoppers,,http://www.espn.com/mens-college-basketball/team/_/id/98/western-kentucky-hilltoppers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/98.png,13
148,Cleveland St,Vikings,,http://www.espn.com/mens-college-basketball/team/_/id/325/cleveland-st-vikings,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/325.png,14
149,Detroit Mercy,Titans,,http://www.espn.com/mens-college-basketball/team/_/id/2174/detroit-mercy-titans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2174.png,14
150,Green Bay,Phoenix,,http://www.espn.com/mens-college-basketball/team/_/id/2739/green-bay-phoenix,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2739.png,14
151,IUPUI,Jaguars,,http://www.espn.com/mens-college-basketball/team/_/id/85/iupui-jaguars,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/85.png,14
152,Milwaukee,Panthers,,http://www.espn.com/mens-college-basketball/team/_/id/270/milwaukee-panthers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/270.png,14
153,Northern Kentucky,Norse,,http://www.espn.com/mens-college-basketball/team/_/id/94/northern-kentucky-norse,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/94.png,14
154,Oakland,Golden Grizzlies,,http://www.espn.com/mens-college-basketball/team/_/id/2473/oakland-golden-grizzlies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2473.png,14
155,UIC,Flames,,http://www.espn.com/mens-college-basketball/team/_/id/82/uic-flames,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/82.png,14
156,Wright St,Raiders,,http://www.espn.com/mens-college-basketball/team/_/id/2750/wright-st-raiders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2750.png,14
157,Youngstown St,Penguins,,http://www.espn.com/mens-college-basketball/team/_/id/2754/youngstown-st-penguins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2754.png,14
158,Brown,Bears,,http://www.espn.com/mens-college-basketball/team/_/id/225/brown-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/225.png,15
159,Columbia,Lions,,http://www.espn.com/mens-college-basketball/team/_/id/171/columbia-lions,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/171.png,15
160,Cornell,Big Red,,http://www.espn.com/mens-college-basketball/team/_/id/172/cornell-big-red,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/172.png,15
161,Dartmouth,Big Green,,http://www.espn.com/mens-college-basketball/team/_/id/159/dartmouth-big-green,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/159.png,15
162,Harvard,Crimson,,http://www.espn.com/mens-college-basketball/team/_/id/108/harvard-crimson,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/108.png,15
163,Pennsylvania,Quakers,,http://www.espn.com/mens-college-basketball/team/_/id/219/pennsylvania-quakers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/219.png,15
164,Princeton,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/163/princeton-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/163.png,15
165,Yale,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/43/yale-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/43.png,15
166,Canisius,Golden Griffins,,http://www.espn.com/mens-college-basketball/team/_/id/2099/canisius-golden-griffins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2099.png,16
167,Fairfield,Stags,,http://www.espn.com/mens-college-basketball/team/_/id/2217/fairfield-stags,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2217.png,16
168,Iona,Gaels,,http://www.espn.com/mens-college-basketball/team/_/id/314/iona-gaels,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/314.png,16
169,Manhattan,Jaspers,,http://www.espn.com/mens-college-basketball/team/_/id/2363/manhattan-jaspers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2363.png,16
170,Marist,Red Foxes,,http://www.espn.com/mens-college-basketball/team/_/id/2368/marist-red-foxes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2368.png,16
171,Monmouth,Hawks,,http://www.espn.com/mens-college-basketball/team/_/id/2405/monmouth-hawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2405.png,16
172,Niagara,Purple Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/315/niagara-purple-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/315.png,16
173,Quinnipiac,Bobcats,,http://www.espn.com/mens-college-basketball/team/_/id/2514/quinnipiac-bobcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2514.png,16
174,Rider,Broncs,,http://www.espn.com/mens-college-basketball/team/_/id/2520/rider-broncs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2520.png,16
175,Saint Peter's,Peacocks,,http://www.espn.com/mens-college-basketball/team/_/id/2612/saint-peter's-peacocks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2612.png,16
176,Siena,Saints,,http://www.espn.com/mens-college-basketball/team/_/id/2561/siena-saints,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2561.png,16
177,Akron,Zips,,http://www.espn.com/mens-college-basketball/team/_/id/2006/akron-zips,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2006.png,17
178,Ball State,Cardinals,,http://www.espn.com/mens-college-basketball/team/_/id/2050/ball-state-cardinals,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2050.png,17
179,Bowling Green,Falcons,,http://www.espn.com/mens-college-basketball/team/_/id/189/bowling-green-falcons,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/189.png,17
180,Buffalo,Bulls,,http://www.espn.com/mens-college-basketball/team/_/id/2084/buffalo-bulls,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2084.png,17
181,Central Michigan,Chippewas,,http://www.espn.com/mens-college-basketball/team/_/id/2117/central-michigan-chippewas,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2117.png,17
182,Eastern Michigan,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2199/eastern-michigan-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2199.png,17
183,Kent State,Golden Flashes,,http://www.espn.com/mens-college-basketball/team/_/id/2309/kent-state-golden-flashes,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2309.png,17
184,Miami (OH),RedHawks,,http://www.espn.com/mens-college-basketball/team/_/id/193/miami-(oh)-redhawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/193.png,17
185,Northern Illinois,Huskies,,http://www.espn.com/mens-college-basketball/team/_/id/2459/northern-illinois-huskies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2459.png,17
186,Ohio,Bobcats,,http://www.espn.com/mens-college-basketball/team/_/id/195/ohio-bobcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/195.png,17
187,Toledo,Rockets,,http://www.espn.com/mens-college-basketball/team/_/id/2649/toledo-rockets,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2649.png,17
188,Western Michigan,Broncos,,http://www.espn.com/mens-college-basketball/team/_/id/2711/western-michigan-broncos,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2711.png,17
189,Bethune-Cookman,Wildcats,,http://www.espn.com/mens-college-basketball/team/_/id/2065/bethune-cookman-wildcats,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2065.png,18
190,Coppin St,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2154/coppin-st-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2154.png,18
191,Delaware St,Hornets,,http://www.espn.com/mens-college-basketball/team/_/id/2169/delaware-st-hornets,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2169.png,18
192,Florida A&M,Rattlers,,http://www.espn.com/mens-college-basketball/team/_/id/50/florida-a%26m-rattlers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/50.png,18
193,Hampton,Pirates,,http://www.espn.com/mens-college-basketball/team/_/id/2261/hampton-pirates,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2261.png,18
194,Howard,Bison,,http://www.espn.com/mens-college-basketball/team/_/id/47/howard-bison,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/47.png,18
195,Maryland-Eastern Shore,Hawks,,http://www.espn.com/mens-college-basketball/team/_/id/2379/maryland-eastern-shore-shore-hawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2379.png,18
196,Morgan St,Bears,,http://www.espn.com/mens-college-basketball/team/_/id/2415/morgan-st-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2415.png,18
197,Norfolk St,Spartans,,http://www.espn.com/mens-college-basketball/team/_/id/2450/norfolk-st-spartans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2450.png,18
198,North Carolina A&T,Aggies,,http://www.espn.com/mens-college-basketball/team/_/id/2448/north-carolina-a%26t-aggies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2448.png,18
199,North Carolina Central,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2428/north-carolina-central-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2428.png,18
200,Savannah St,Tigers,,http://www.espn.com/mens-college-basketball/team/_/id/2542/savannah-st-tigers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2542.png,18
201,South Carolina St,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2569/south-carolina-st-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2569.png,18
202,Bradley,Braves,,http://www.espn.com/mens-college-basketball/team/_/id/71/bradley-braves,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/71.png,19
203,Drake,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2181/drake-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2181.png,19
204,Evansville,Purple Aces,,http://www.espn.com/mens-college-basketball/team/_/id/339/evansville-purple-aces,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/339.png,19
205,Illinois St,Redbirds,,http://www.espn.com/mens-college-basketball/team/_/id/2287/illinois-st-redbirds,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2287.png,19
206,Indiana St,Sycamores,,http://www.espn.com/mens-college-basketball/team/_/id/282/indiana-st-sycamores,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/282.png,19
207,Loyola (Chi),Ramblers,,http://www.espn.com/mens-college-basketball/team/_/id/2350/loyola-(chi)-ramblers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2350.png,19
208,Missouri St,Bears,,http://www.espn.com/mens-college-basketball/team/_/id/2623/missouri-st-bears,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2623.png,19
209,Northern Iowa,Panthers,,http://www.espn.com/mens-college-basketball/team/_/id/2460/northern-iowa-panthers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2460.png,19
210,Southern Illinois,Salukis,,http://www.espn.com/mens-college-basketball/team/_/id/79/southern-illinois-salukis,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/79.png,19
211,Valparaiso,Crusaders,,http://www.espn.com/mens-college-basketball/team/_/id/2674/valparaiso-crusaders,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2674.png,19
212,Air Force,Falcons,,http://www.espn.com/mens-college-basketball/team/_/id/2005/air-force-falcons,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2005.png,20
213,Boise State,Broncos,,http://www.espn.com/mens-college-basketball/team/_/id/68/boise-state-broncos,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/68.png,20
214,Colorado St,Rams,,http://www.espn.com/mens-college-basketball/team/_/id/36/colorado-st-rams,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/36.png,20
215,Fresno St,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/278/fresno-st-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/278.png,20
216,Nevada,Wolf Pack,,http://www.espn.com/mens-college-basketball/team/_/id/2440/nevada-wolf-pack,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2440.png,20
217,New Mexico,Lobos,,http://www.espn.com/mens-college-basketball/team/_/id/167/new-mexico-lobos,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/167.png,20
218,San Diego St,Aztecs,,http://www.espn.com/mens-college-basketball/team/_/id/21/san-diego-st-aztecs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,20
219,San José St,Spartans,,http://www.espn.com/mens-college-basketball/team/_/id/23/san-jos%C3%A9-st-spartans,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/23.png,20
220,UNLV,Rebels,,http://www.espn.com/mens-college-basketball/team/_/id/2439/unlv-rebels,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2439.png,20
221,Utah State,Aggies,,http://www.espn.com/mens-college-basketball/team/_/id/328/utah-state-aggies,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/328.png,20
222,Wyoming,Cowboys,,http://www.espn.com/mens-college-basketball/team/_/id/2751/wyoming-cowboys,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2751.png,20
223,Bryant,Bulldogs,,http://www.espn.com/mens-college-basketball/team/_/id/2803/bryant-bulldogs,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2803.png,21
224,Central Connecticut St,Blue Devils,,http://www.espn.com/mens-college-basketball/team/_/id/2115/central-connecticut-st-blue-devils,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2115.png,21
225,Fairleigh Dickinson,Knights,,http://www.espn.com/mens-college-basketball/team/_/id/161/fairleigh-dickinson-knights,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/161.png,21
226,LIU Brooklyn,Blackbirds,,http://www.espn.com/mens-college-basketball/team/_/id/2341/liu-brooklyn-blackbirds,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2341.png,21
227,Mt. St. Mary's,Mountaineers,,http://www.espn.com/mens-college-basketball/team/_/id/116/mt.-st.-mary's-mountaineers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/116.png,21
228,Robert Morris,Colonials,,http://www.espn.com/mens-college-basketball/team/_/id/2523/robert-morris-colonials,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2523.png,21
229,Sacred Heart,Pioneers,,http://www.espn.com/mens-college-basketball/team/_/id/2529/sacred-heart-pioneers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2529.png,21
230,St. Francis (PA),Red Flash,,http://www.espn.com/mens-college-basketball/team/_/id/2598/st.-francis-(pa)-red-flash,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2598.png,21
231,St. Francis BKN,Terriers,,http://www.espn.com/mens-college-basketball/team/_/id/2597/st.-francis-bkn-terriers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2597.png,21
232,Wagner,Seahawks,,http://www.espn.com/mens-college-basketball/team/_/id/2681/wagner-seahawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2681.png,21
233,Austin Peay,Governors,,http://www.espn.com/mens-college-basketball/team/_/id/2046/austin-peay-governors,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2046.png,22
234,Belmont,Bruins,,http://www.espn.com/mens-college-basketball/team/_/id/2057/belmont-bruins,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2057.png,22
235,Eastern Illinois,Panthers,,http://www.espn.com/mens-college-basketball/team/_/id/2197/eastern-illinois-panthers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2197.png,22
236,Eastern Kentucky,Colonels,,http://www.espn.com/mens-college-basketball/team/_/id/2198/eastern-kentucky-colonels,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2198.png,22
237,Jacksonville St,Gamecocks,,http://www.espn.com/mens-college-basketball/team/_/id/55/jacksonville-st-gamecocks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/55.png,22
238,Morehead St,Eagles,,http://www.espn.com/mens-college-basketball/team/_/id/2413/morehead-st-eagles,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2413.png,22
239,Murray St,Racers,,http://www.espn.com/mens-college-basketball/team/_/id/93/murray-st-racers,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/93.png,22
240,SE Missouri St,Redhawks,,http://www.espn.com/mens-college-basketball/team/_/id/2546/se-missouri-st-redhawks,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2546.png,22
241,SIU-Edwardsville,Cougars,,http://www.espn.com/mens-college-basketball/team/_/id/2565/siu-edwardsville-cougars,,http://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2565.png,22
